Time,Thrust_0deg_kg,Thrust_90deg_kg,Thrust_180deg_kg,Thrust_270deg_kg,Total_Weight,Thrust,RPM,Cmd_RPM,Torque,Motor_Temp,ESC_Temp,Current,Voltage,Output_Voltage_V,Battery_Voltage_V,Bus_Voltage_V,Power,ESC_Pressure,ESC_Flow,Motor_Inlet_Temp_C,ESC_Inlet_Temp_C,Accel_X,Accel_Y,Accel_Z,Motor_Flow,Fin_Inlet_Temp_C,Fin_Outlet_Temp_C
124.347,13.576,14.964,14.696,17.908,61.144,599.82,1499.3,1500.0,-22.027,28.6,39.7,49.68,532.52,109.61,0,0,0,1.163,6.67,35.5,33.3,0.014,-0.009,-0.971,0,373.3,35.2
124.406,13.576,14.964,14.696,17.908,61.144,599.82,1498.9,1500.0,-23.248,28.7,39.8,49.68,532.54,106.66,0,0,0,1.163,6.67,35.5,33.3,0.014,-0.009,-0.971,0,373.3,35.2
124.466,13.576,14.964,14.696,17.908,61.144,599.82,1498.9,1500.0,-23.248,28.7,39.8,49.68,532.54,106.66,0,0,0,1.163,6.67,35.5,33.6,0.01,-0.018,-0.997,0,373.3,35.5
124.525,13.576,14.964,14.696,17.908,61.144,599.82,1499.1,1500.0,-22.149,28.7,39.8,50.79,532.54,109.7,0,0,0,1.163,6.67,35.5,33.6,0.01,-0.018,-0.997,0,373.3,35.5
124.584,13.27,14.964,14.696,17.908,60.838,596.82,1498.8,1500.0,-21.66,28.7,39.8,50.79,532.54,106.81,0,0,0,1.145,6.57,35.5,33.6,0.01,-0.018,-0.997,0,373.3,35.5
124.644,13.27,14.964,14.696,17.908,60.838,596.82,1498.8,1500.0,-21.66,28.7,39.8,50.79,532.54,106.81,0,0,0,1.145,6.57,35.5,33.6,-0.006,0.006,-0.994,0,373.3,35.1
124.703,13.27,14.964,14.696,17.908,60.838,596.82,1498.6,1500.0,-22.394,28.7,39.8,49.26,532.41,108.33,0,0,0,1.145,6.57,35.5,33.6,-0.006,0.006,-0.994,0,373.3,35.1
124.759,13.27,14.964,14.696,17.908,60.838,596.82,1498.6,1500.0,-22.394,28.7,39.8,49.26,532.41,108.33,0,0,0,1.149,6.57,35.5,33.6,-0.006,0.006,-0.994,0,373.3,35.1
124.818,13.27,15.48,14.902,17.908,61.56,603.9,1498.4,1500.0,-21.415,28.7,39.8,51.62,532.49,109.01,0,0,0,1.149,6.57,35.5,33.6,-0.006,0.006,-0.994,0,373.3,35.1
124.878,13.27,15.48,14.902,17.908,61.56,603.9,1498.4,1500.0,-21.415,28.7,39.8,51.62,532.49,109.01,0,0,0,1.149,6.57,35.5,33.7,0.007,-0.005,-0.99,0,373.3,35.1
124.938,13.27,15.48,14.902,17.908,61.56,603.9,1499.1,1500.0,-20.928,28.6,39.8,49.68,532.36,105.86,0,0,0,1.149,6.57,35.5,33.7,0.007,-0.005,-0.99,0,373.3,35.1
124.994,13.27,15.48,14.902,17.908,61.56,603.9,1499.1,1500.0,-20.928,28.6,39.8,49.68,532.36,105.86,0,0,0,1.149,6.57,35.5,33.7,0.007,-0.005,-0.99,0,373.3,35.1
125.054,13.27,15.48,14.902,17.908,61.56,603.9,1499.9,1500.0,-20.316,28.7,39.8,50.37,532.36,110.76,0,0,0,1.149,6.57,35.5,33.7,0.006,0.003,-1.006,0,373.3,34.9
125.112,13.27,15.48,14.902,17.908,61.56,603.9,1499.9,1500.0,-20.316,28.7,39.8,50.37,532.36,110.76,0,0,0,1.149,6.57,35.5,33.7,0.006,0.003,-1.006,0,373.3,34.9
125.17,13.27,15.48,14.902,17.908,61.56,603.9,1500.4,1500.0,-23.003,28.7,39.8,49.96,532.33,107.29,0,0,0,1.157,6.57,35.5,33.7,0.006,0.003,-1.006,0,373.3,34.9
125.226,13.27,15.48,14.902,17.908,61.56,603.9,1500.4,1500.0,-23.003,28.7,39.8,49.96,532.33,107.29,0,0,0,1.157,6.57,35.5,33.7,0.006,0.003,-1.006,0,373.3,34.9
125.285,13.27,15.48,14.902,17.372,61.024,598.65,1500.4,1500.0,-21.66,28.7,39.8,49.96,532.41,108.15,0,0,0,1.157,6.57,35.5,32.7,-0.006,-0.017,-0.998,0,373.3,34.9
125.343,13.27,15.48,14.902,17.372,61.024,598.65,1500.4,1500.0,-21.66,28.7,39.8,49.96,532.41,108.15,0,0,0,1.149,6.57,35.5,32.7,-0.006,-0.017,-0.998,0,373.3,34.9
125.402,13.27,15.48,14.902,17.372,61.024,598.65,1500.0,1500.0,-23.126,28.7,39.8,48.71,532.49,109.1,0,0,0,1.149,6.57,35.5,32.7,-0.006,-0.017,-0.998,0,373.3,34.9
125.461,13.27,15.48,14.902,17.372,61.024,598.65,1500.0,1500.0,-23.126,28.7,39.8,48.71,532.49,109.1,0,0,0,1.149,6.57,35.5,33.3,-0.017,0.017,-0.998,0,373.3,35.4
125.521,13.956,15.48,14.902,17.372,61.71,605.38,1500.6,1500.0,-20.438,28.7,39.8,50.79,532.52,112.06,0,0,0,1.149,6.57,35.5,33.3,-0.017,0.017,-0.998,0,373.3,35.4
125.581,13.956,16.165,14.635,17.372,62.128,609.48,1501.3,1500.0,-22.517,28.7,39.8,50.65,532.49,106.64,0,0,0,1.157,6.57,35.5,33.3,-0.034,-0.01,-0.976,0,373.3,34.9
125.639,13.956,16.165,14.635,17.372,62.128,609.48,1501.3,1500.0,-22.517,28.7,39.8,50.65,532.49,106.64,0,0,0,1.157,6.57,35.5,33.3,-0.034,-0.01,-0.976,0,373.3,34.9
125.696,13.956,16.165,14.635,17.372,62.128,609.48,1501.0,1500.0,-20.316,28.7,39.8,48.99,532.58,107.25,0,0,0,1.149,6.57,35.5,33.3,-0.034,-0.01,-0.976,0,373.3,34.9
125.754,13.956,16.165,14.635,17.372,62.128,609.48,1501.0,1500.0,-20.316,28.7,39.8,48.99,532.58,107.25,0,0,0,1.149,6.57,35.5,33.3,-0.034,-0.01,-0.976,0,373.3,34.9
125.813,13.956,16.165,14.635,17.372,62.128,609.48,1500.6,1500.0,-21.17,28.7,39.9,49.4,532.54,111.31,0,0,0,1.149,6.57,35.5,33.3,-0.034,-0.01,-0.976,0,373.3,34.9
125.872,13.956,16.165,14.635,17.372,62.128,609.48,1500.6,1500.0,-21.17,28.7,39.9,49.4,532.54,111.31,0,0,0,1.152,6.57,35.5,32.9,-0.001,0.01,-1.023,0,373.3,35.2
125.931,13.956,16.165,14.635,17.372,62.128,609.48,1500.4,1500.0,-22.881,28.7,39.9,49.12,532.52,107.57,0,0,0,1.152,6.57,35.5,32.9,-0.001,0.01,-1.023,0,373.3,35.2
125.991,13.956,16.165,14.635,17.372,62.128,609.48,1500.4,1500.0,-22.881,28.7,39.9,49.12,532.52,107.57,0,0,0,1.152,6.57,35.5,32.9,-0.001,0.01,-1.023,0,373.3,35.2
126.05,13.956,16.165,14.635,16.968,61.724,605.51,1500.4,1500.0,-19.217,28.7,39.9,51.07,532.41,109.33,0,0,0,1.152,6.57,35.5,32.9,-0.001,0.01,-1.023,0,373.3,35.2
126.11,13.956,16.165,14.635,16.968,61.724,605.51,1500.4,1500.0,-19.217,28.7,39.9,51.07,532.41,109.33,0,0,0,1.163,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.2
126.169,13.956,16.165,14.635,16.968,61.724,605.51,1500.2,1500.0,-21.17,28.7,39.9,49.54,532.41,106.38,0,0,0,1.154,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.2
126.226,13.956,16.165,14.635,16.968,61.724,605.51,1500.2,1500.0,-21.17,28.7,39.9,49.54,532.41,106.38,0,0,0,1.154,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.2
126.285,13.329,16.165,14.635,16.968,61.097,599.36,1499.9,1500.0,-20.928,28.7,39.9,52.18,532.39,107.64,0,0,0,1.154,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.3
126.346,13.329,15.94,14.884,16.968,61.121,599.6,1500.0,1500.0,-23.003,28.7,39.9,50.1,532.49,106.81,0,0,0,1.154,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.3
126.406,13.329,15.94,14.884,16.968,61.121,599.6,1500.0,1500.0,-23.003,28.7,39.9,50.1,532.49,106.81,0,0,0,1.15,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.3
126.465,13.329,15.94,14.884,16.968,61.121,599.6,1500.4,1500.0,-20.683,28.7,39.9,50.23,532.45,106.97,0,0,0,1.15,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.3
126.521,13.329,15.94,14.884,16.968,61.121,599.6,1500.4,1500.0,-20.683,28.7,39.9,50.23,532.45,106.97,0,0,0,1.15,6.57,35.5,33.4,-0.001,0.01,-1.023,0,373.3,35.3
126.58,13.329,15.94,14.884,16.968,61.121,599.6,1500.4,1500.0,-22.027,28.8,39.9,48.43,532.41,106.81,0,0,0,1.145,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,35.6
126.638,13.329,15.94,14.884,16.968,61.121,599.6,1500.4,1500.0,-22.027,28.8,39.9,48.43,532.41,106.81,0,0,0,1.145,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,35.6
126.696,13.329,15.94,14.884,16.968,61.121,599.6,1507.6,1600.0,-11.147,28.8,39.9,65.22,531.82,111.76,0,0,0,1.145,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,35.6
126.753,13.329,15.94,14.884,16.968,61.121,599.6,1507.6,1600.0,-11.147,28.8,39.9,65.22,531.82,111.76,0,0,0,1.145,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,35.6
126.812,13.329,15.94,14.884,16.968,61.121,599.6,1544.0,1600.0,-11.76,28.8,39.9,64.8,531.57,114.23,0,0,0,1.149,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,35.6
126.872,13.329,15.94,14.884,16.968,61.121,599.6,1544.0,1600.0,-11.76,28.8,39.9,64.8,531.57,114.23,0,0,0,1.152,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
126.931,13.329,15.94,14.884,16.968,61.121,599.6,1575.5,1600.0,-11.147,28.8,40.0,62.86,531.5,114.63,0,0,0,1.152,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
126.99,13.329,15.94,14.884,16.968,61.121,599.6,1575.5,1600.0,-11.147,28.8,40.0,62.86,531.5,114.63,0,0,0,1.162,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.05,13.329,15.94,14.884,17.073,61.226,600.63,1594.5,1600.0,-11.76,28.8,40.0,59.95,531.54,116.08,0,0,0,1.162,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.11,13.329,15.94,14.884,17.073,61.226,600.63,1594.5,1600.0,-11.76,28.8,40.0,59.95,531.54,116.08,0,0,0,1.165,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.169,13.329,16.233,16.342,17.073,62.977,617.8,1599.8,1600.0,-14.083,28.8,40.0,59.12,531.57,117.86,0,0,0,1.165,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.229,13.329,16.233,16.342,17.073,62.977,617.8,1604.1,1600.0,-13.226,28.8,40.1,59.67,531.54,117.01,0,0,0,1.165,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.285,13.329,16.233,16.342,17.073,62.977,617.8,1604.1,1600.0,-13.226,28.8,40.1,59.67,531.54,117.01,0,0,0,1.161,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.343,12.893,16.233,16.342,17.073,62.541,613.53,1604.4,1600.0,-13.226,28.8,40.1,58.84,531.54,116.33,0,0,0,1.161,6.67,35.5,33.4,-0.012,-0.01,-0.975,0,373.3,34.7
127.403,12.893,16.233,16.342,17.073,62.541,613.53,1604.4,1600.0,-13.226,28.8,40.1,58.84,531.54,116.33,0,0,0,1.161,6.67,35.5,33.4,-0.007,0.02,-1.006,0,373.3,35.5
127.463,12.893,16.233,16.342,17.073,62.541,613.53,1603.3,1600.0,-13.593,28.8,40.2,58.98,531.6,118.2,0,0,0,1.161,6.67,35.5,33.4,-0.007,0.02,-1.006,0,373.3,35.5
127.52,12.893,16.233,16.342,17.073,62.541,613.53,1603.3,1600.0,-13.593,28.8,40.2,58.98,531.6,118.2,0,0,0,1.152,6.57,35.5,33.4,-0.007,0.02,-1.006,0,373.3,35.5
127.579,12.893,16.233,16.342,17.073,62.541,613.53,1601.9,1600.0,-14.57,28.9,40.3,59.12,531.6,117.36,0,0,0,1.152,6.57,35.5,32.6,-0.089,-0.007,-1.006,0,373.3,35.5
127.637,12.893,16.233,16.342,17.073,62.541,613.53,1601.9,1600.0,-14.57,28.9,40.3,59.12,531.6,117.36,0,0,0,1.152,6.57,35.5,32.6,-0.089,-0.007,-0.99,0,373.3,35.5
127.696,12.893,16.233,16.342,17.073,62.541,613.53,1601.3,1600.0,-15.06,28.9,40.3,56.89,531.76,114.69,0,0,0,1.152,6.57,35.5,32.6,-0.089,-0.007,-0.99,0,373.3,35.5
127.753,12.893,16.233,16.342,17.073,62.541,613.53,1601.3,1600.0,-15.06,28.9,40.3,56.89,531.76,114.69,0,0,0,1.152,6.57,35.5,32.6,-0.089,-0.007,-0.99,0,373.3,35.5
127.811,12.893,16.233,16.342,19.739,65.207,639.68,1601.3,1600.0,-13.348,28.9,40.4,58.01,531.73,114.43,0,0,0,1.152,6.57,35.5,32.6,0.013,0.032,-0.987,0,373.3,34.7
127.869,12.893,16.233,16.342,19.739,65.207,639.68,1601.3,1600.0,-13.348,28.9,40.4,58.01,531.73,114.43,0,0,0,1.152,6.57,35.5,32.6,0.013,0.032,-0.987,0,373.3,34.7
127.927,12.893,16.233,16.342,19.739,65.207,639.68,1601.9,1600.0,-14.206,28.9,40.4,57.73,531.6,117.1,0,0,0,1.148,6.57,35.5,33.9,0.002,0.01,-0.996,0,373.3,35.2
127.985,12.893,16.233,16.342,19.739,65.207,639.68,1601.9,1600.0,-14.206,28.9,40.4,57.73,531.6,117.1,0,0,0,1.148,6.57,35.5,33.9,0.002,0.01,-0.996,0,373.3,35.2
128.043,12.893,16.233,17.724,19.739,66.589,653.24,1601.5,1600.0,-15.55,28.9,40.5,57.59,531.6,116.79,0,0,0,1.163,6.57,35.5,33.9,0.002,0.01,-0.996,0,373.3,35.2
128.103,12.893,16.233,17.724,19.739,66.589,653.24,1601.5,1600.0,-15.55,28.9,40.5,57.59,531.6,116.79,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.2
128.163,15.059,16.233,17.724,19.739,68.755,674.49,1601.7,1600.0,-15.55,28.9,40.5,55.92,531.6,113.64,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.2
128.222,15.059,18.306,17.724,19.739,70.828,694.82,1601.1,1600.0,-13.471,28.9,40.6,58.14,531.6,114.57,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.6
128.279,15.059,18.306,17.724,19.739,70.828,694.82,1601.1,1600.0,-13.471,28.9,40.6,58.14,531.6,114.57,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.6
128.338,15.059,18.306,17.724,19.739,70.828,694.82,1600.4,1600.0,-15.305,28.9,40.6,56.89,531.57,116.93,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.6
128.395,15.059,18.306,17.724,19.739,70.828,694.82,1600.4,1600.0,-15.305,28.9,40.6,56.89,531.57,116.93,0,0,0,1.145,6.57,35.5,33.8,0.002,0.01,-0.996,0,373.3,35.6
128.454,15.059,18.306,17.724,19.739,70.828,694.82,1599.5,1600.0,-14.937,28.9,40.6,59.95,531.6,114.83,0,0,0,1.16,6.57,35.5,33.3,0.011,-0.013,-0.984,0,373.3,35.6
128.512,15.059,18.306,17.724,19.739,70.828,694.82,1599.5,1600.0,-14.937,28.9,40.6,59.95,531.6,114.83,0,0,0,1.159,6.67,35.5,33.3,0.011,-0.013,-0.984,0,373.3,35.6
128.572,15.059,18.306,17.724,19.739,70.828,694.82,1598.7,1600.0,-15.55,28.9,40.7,57.03,531.66,116.53,0,0,0,1.159,6.67,35.5,33.3,0.011,-0.013,-0.984,0,373.3,35.6
128.631,15.059,18.306,17.724,19.739,70.828,694.82,1598.7,1600.0,-15.55,28.9,40.7,57.03,531.66,116.53,0,0,0,1.159,6.67,35.5,33.3,0.011,-0.013,-0.984,0,373.3,34.8
128.69,15.059,18.306,17.724,19.699,70.788,694.43,1599.3,1600.0,-13.716,28.9,40.7,59.25,531.5,116.24,0,0,0,1.159,6.67,35.5,33.3,0.011,-0.013,-0.984,0,373.3,34.8
128.749,15.059,18.306,17.724,19.699,70.788,694.43,1599.3,1600.0,-13.716,28.9,40.7,59.25,531.5,116.24,0,0,0,1.16,6.67,35.5,33.2,0.016,0.002,-0.984,0,373.3,34.8
128.809,15.059,18.306,18.137,19.699,71.201,698.48,1600.4,1600.0,-13.961,28.9,40.7,56.2,531.5,117.08,0,0,0,1.16,6.67,35.5,33.2,0.016,0.002,-0.984,0,373.3,34.8
128.867,15.059,18.306,18.137,19.699,71.201,698.48,1600.4,1600.0,-13.961,28.9,40.7,56.2,531.5,117.08,0,0,0,1.16,6.67,35.5,33.2,0.016,0.002,-0.991,0,373.3,34.8
128.925,14.322,18.306,18.137,19.699,70.464,691.25,1600.4,1600.0,-16.526,28.9,40.8,56.76,531.57,112.96,0,0,0,1.161,6.67,35.5,33.2,0.0,-0.008,-1.013,0,373.3,35.2
128.982,14.322,18.306,18.137,19.699,70.464,691.25,1600.4,1600.0,-16.526,28.9,40.8,56.76,531.57,112.96,0,0,0,1.161,6.67,35.5,33.2,0.0,-0.008,-1.013,0,373.3,35.2
129.041,14.322,18.306,18.137,19.699,70.464,691.25,1600.2,1600.0,-14.57,28.9,40.8,59.53,531.47,116.15,0,0,0,1.155,6.67,35.5,33.2,0.0,-0.008,-1.013,0,373.3,35.2
129.099,14.322,18.306,18.137,19.699,70.464,691.25,1600.2,1600.0,-14.57,28.9,40.8,59.53,531.47,116.15,0,0,0,1.155,6.67,35.5,33.2,0.0,-0.008,-1.013,0,373.3,35.2
129.157,14.322,18.306,18.137,19.699,70.464,691.25,1599.1,1600.0,-16.526,28.9,40.9,57.45,531.54,116.16,0,0,0,1.15,6.67,35.5,34.0,0.0,-0.008,-1.013,0,373.3,35.2
129.216,14.322,18.306,18.137,19.699,70.464,691.25,1598.7,1600.0,-14.083,29.0,40.9,58.28,531.5,120.46,0,0,0,1.15,6.67,35.5,34.0,0.0,-0.008,-1.013,0,373.3,35.2
129.276,14.322,18.306,18.137,19.699,70.464,691.25,1598.7,1600.0,-14.083,29.0,40.9,58.28,531.5,120.46,0,0,0,1.157,6.67,35.5,34.0,0.0,-0.008,-1.013,0,373.3,35.1
129.336,14.322,18.306,18.137,19.699,70.464,691.25,1598.9,1600.0,-14.206,29.0,40.9,57.73,531.47,115.56,0,0,0,1.162,6.67,35.5,34.0,0.0,-0.008,-1.013,0,373.3,35.1
129.393,14.322,18.306,18.137,19.699,70.464,691.25,1598.9,1600.0,-14.206,29.0,40.9,57.73,531.47,115.56,0,0,0,1.162,6.67,35.5,34.0,0.0,-0.008,-1.013,0,373.3,35.1
129.452,14.322,17.029,18.137,20.462,69.95,686.21,1599.7,1600.0,-13.104,29.0,40.9,58.56,531.44,119.51,0,0,0,1.158,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
129.51,14.322,17.029,18.137,20.462,69.95,686.21,1599.7,1600.0,-13.104,29.0,40.9,58.56,531.44,119.51,0,0,0,1.158,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
129.568,14.322,17.029,18.137,20.462,69.95,686.21,1600.8,1600.0,-15.917,29.0,41.0,55.92,531.54,114.48,0,0,0,1.149,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.3
129.625,14.322,17.029,18.137,20.462,69.95,686.21,1600.8,1600.0,-15.917,29.0,41.0,55.92,531.54,114.48,0,0,0,1.149,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.3
129.683,14.322,17.029,18.137,20.462,69.95,686.21,1601.1,1600.0,-14.815,29.0,41.0,58.84,531.6,116.34,0,0,0,1.149,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.3
129.743,14.322,17.029,18.137,20.462,69.95,686.21,1601.1,1600.0,-14.815,29.0,41.0,58.84,531.6,116.34,0,0,0,1.162,6.67,35.5,32.8,0.0,-0.008,-1.013,0,373.3,35.3
129.803,14.322,17.029,18.137,20.462,69.95,686.21,1601.1,1600.0,-15.06,29.0,41.0,58.28,531.54,119.12,0,0,0,1.162,6.67,35.5,32.8,0.0,-0.008,-1.013,0,373.3,35.3
129.863,14.322,17.029,18.137,20.462,69.95,686.21,1601.1,1600.0,-15.06,29.0,41.0,58.28,531.54,119.12,0,0,0,1.148,6.67,35.5,32.8,0.0,-0.008,-1.013,0,373.3,35.3
129.922,14.322,17.029,18.081,20.462,69.894,685.66,1601.1,1600.0,-15.794,29.0,41.0,55.51,531.54,115.91,0,0,0,1.148,6.67,35.5,32.8,0.0,-0.008,-1.013,0,373.3,35.3
129.98,14.322,17.029,18.081,20.462,69.894,685.66,1601.1,1600.0,-15.794,29.0,41.0,55.51,531.54,115.91,0,0,0,1.158,6.67,35.5,32.8,0.0,-0.008,-1.013,0,373.3,35.4
130.04,14.481,17.029,18.081,20.462,69.894,685.66,1600.6,1600.0,-13.593,29.0,41.1,58.56,531.5,115.82,0,0,0,1.143,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.4
130.1,14.481,17.029,18.081,20.462,70.053,687.22,1600.4,1600.0,-14.937,29.0,41.1,56.06,531.69,116.52,0,0,0,1.143,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.4
130.16,14.481,17.029,18.081,20.462,70.053,687.22,1600.4,1600.0,-14.937,29.0,41.1,56.06,531.69,116.52,0,0,0,1.157,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.4
130.219,14.481,17.029,18.081,20.58,70.171,688.38,1601.3,1600.0,-15.672,29.0,41.1,56.34,531.6,113.49,0,0,0,1.157,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.4
130.278,14.481,17.029,18.081,20.58,70.171,688.38,1601.3,1600.0,-15.672,29.0,41.1,56.34,531.6,113.49,0,0,0,1.157,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.337,14.481,17.029,18.081,20.58,70.171,688.38,1601.5,1600.0,-14.937,29.0,41.2,54.95,531.54,114.9,0,0,0,1.146,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.393,14.481,17.029,18.081,20.58,70.171,688.38,1601.5,1600.0,-14.937,29.0,41.2,54.95,531.54,114.9,0,0,0,1.146,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.451,14.481,17.029,18.081,20.58,70.171,688.38,1601.7,1600.0,-14.57,29.1,41.2,58.01,531.54,116.08,0,0,0,1.146,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.509,14.481,17.029,18.081,20.58,70.171,688.38,1601.7,1600.0,-14.57,29.1,41.2,58.01,531.54,116.08,0,0,0,1.146,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.567,14.481,17.029,18.081,20.58,70.171,688.38,1600.8,1600.0,-16.281,29.1,41.2,55.92,531.57,118.2,0,0,0,1.155,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.625,14.481,17.029,18.081,20.58,70.171,688.38,1600.8,1600.0,-16.281,29.1,41.2,55.92,531.57,118.2,0,0,0,1.155,6.67,35.5,33.3,0.0,-0.008,-1.013,0,373.3,35.1
130.683,14.481,16.757,16.871,20.58,68.689,673.84,1600.9,1600.0,-16.526,29.1,41.2,58.01,531.6,112.97,0,0,0,1.155,6.67,35.5,34.8,-0.045,-0.008,-1.026,0,373.3,35.5
130.74,14.481,16.757,16.871,20.58,68.689,673.84,1600.9,1600.0,-16.526,29.1,41.2,58.01,531.6,112.97,0,0,0,1.155,6.67,35.5,34.8,-0.045,-0.008,-1.026,0,373.3,35.5
130.799,14.481,16.757,16.871,20.58,68.689,673.84,1599.8,1600.0,-14.57,29.1,41.3,58.14,531.63,118.88,0,0,0,1.161,6.67,35.5,33.3,0.015,0.029,-0.995,0,373.3,35.5
130.86,14.481,16.757,16.871,20.58,68.689,673.84,1599.8,1600.0,-14.57,29.1,41.3,58.14,531.63,118.88,0,0,0,1.155,6.67,35.5,33.3,0.015,0.029,-0.995,0,373.3,35.5
130.92,15.059,16.757,16.871,20.58,69.267,679.51,1598.2,1600.0,-15.794,29.2,41.3,59.81,531.69,115.95,0,0,0,1.155,6.67,35.5,33.3,0.015,0.029,-0.995,0,373.3,35.5
130.976,15.059,16.757,16.871,20.58,69.267,679.51,1598.2,1600.0,-15.794,29.2,41.3,59.81,531.69,115.95,0,0,0,1.155,6.67,35.5,33.3,0.015,0.029,-0.995,0,373.3,35.5
131.034,15.059,16.757,16.871,20.114,68.801,674.94,1597.6,1600.0,-15.917,29.2,41.3,56.62,531.6,114.58,0,0,0,1.155,6.67,35.5,33.3,0.015,0.029,-0.995,0,373.3,35.5
131.093,15.059,16.757,16.871,20.114,68.801,674.94,1597.8,1600.0,-15.06,29.2,41.3,57.73,531.69,116.96,0,0,0,1.159,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.151,15.059,16.757,16.871,20.114,68.801,674.94,1597.8,1600.0,-15.06,29.2,41.3,57.73,531.69,116.96,0,0,0,1.159,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.209,15.059,16.757,16.871,20.114,68.801,674.94,1598.7,1600.0,-14.447,29.2,41.4,56.76,531.63,114.16,0,0,0,1.163,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.265,15.059,16.757,16.871,20.114,68.801,674.94,1598.7,1600.0,-14.447,29.2,41.4,56.76,531.63,114.16,0,0,0,1.163,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.323,15.059,16.757,16.871,20.114,68.801,674.94,1599.5,1600.0,-15.917,29.2,41.4,56.2,531.66,118.89,0,0,0,1.163,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.381,15.059,16.757,16.871,20.114,68.801,674.94,1599.5,1600.0,-15.917,29.2,41.4,56.2,531.66,118.89,0,0,0,1.163,6.67,35.5,32.8,0.0,0.003,-0.964,0,373.3,35.2
131.44,15.059,16.757,16.871,20.114,68.801,674.94,1599.3,1600.0,-13.226,29.3,41.4,59.67,531.6,114.07,0,0,0,1.149,6.67,35.5,34.1,-0.01,0.05,-0.997,0,373.3,35.0
131.5,15.059,16.757,16.871,20.114,68.801,674.94,1599.3,1600.0,-13.226,29.3,41.4,59.67,531.6,114.07,0,0,0,1.152,6.67,35.5,34.1,-0.01,0.05,-0.997,0,373.3,35.0
131.559,15.059,16.757,16.871,20.114,68.801,674.94,1600.0,1600.0,-14.692,29.3,41.4,57.31,531.63,117.2,0,0,0,1.152,6.67,35.5,34.1,-0.01,0.05,-0.997,0,373.3,35.0
131.619,15.059,16.757,16.871,20.114,68.801,674.94,1600.0,1600.0,-14.692,29.3,41.4,57.31,531.63,117.2,0,0,0,1.157,6.67,35.5,34.1,-0.01,0.05,-0.997,0,373.3,35.3
131.678,15.059,16.757,16.871,20.114,68.801,674.94,1600.0,1600.0,-14.57,29.3,41.4,58.56,531.6,114.73,0,0,0,1.157,6.67,35.5,34.1,-0.01,0.05,-0.997,0,373.3,35.3
